trade_index,datetime_utc,victim_size_usd,front_run_size_usd,victim_cost_baseline,victim_cost_actual,front_run_shares,back_run_revenue,attacker_profit,shares_lost,expected_value_lost,price_before,price_after_frontrun,price_after_victim,price_after_backrun,market,b,front_run_multiplier,min_victim_size_usd,price_impact
69,2025-06-06 03:29:54+00:00,326.53846,81.63461500000267,326.5384600000034,326.5384600000034,81.63461500000085,81.63461500000267,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
70,2025-06-06 03:33:54+00:00,8100.0,2025.0,8100.0,8100.0,2024.9999999999982,2025.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
71,2025-06-06 03:34:18+00:00,368.0,92.0,368.0,368.00000000000364,91.99999999999818,92.00000000000364,3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
72,2025-06-06 03:34:28+00:00,500.0,125.0,500.0,500.0,124.99999999999818,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
73,2025-06-06 03:35:46+00:00,180.0,45.0,180.0,180.0,44.99999999999818,45.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
75,2025-06-06 07:24:32+00:00,337.769229,84.44230724999943,337.7692289999977,337.7692289999977,84.44230725000125,84.44230724999943,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
76,2025-06-06 14:29:14+00:00,90.307691,22.57692274999863,90.3076910000018,90.30769100000543,22.57692275000045,22.576922750002268,3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
77,2025-06-06 17:12:25+00:00,120.307691,30.076922750005906,120.3076910000018,120.30769099999816,30.076922750004087,30.076922750002268,-3.637978807091713e-12,-3.637978807091713e-12,-3.637978807091713e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
84,2025-06-07 23:01:10+00:00,229.0,57.249999999992724,229.0,229.00000000000364,57.24999999999454,57.24999999999636,3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
87,2025-06-08 13:16:49+00:00,96.153845,24.038461249994725,96.15384499999709,96.15384500000437,24.038461250000182,24.038461250002,7.275957614183426e-12,3.637978807091713e-12,3.637978807091713e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
88,2025-06-08 22:28:10+00:00,50.0,12.499999999996362,49.99999999999636,49.999999999992724,12.499999999994543,12.499999999992724,-3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
89,2025-06-08 22:46:30+00:00,2500.0,624.9999999999927,2499.9999999999927,2499.9999999999927,624.9999999999945,624.9999999999927,0.0,-1.8189894035458565e-12,-1.8189894035458565e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
90,2025-06-08 23:34:28+00:00,38.461537,9.615384249998897,38.46153700000286,38.46153699999559,9.615384250000716,9.615384249998897,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
91,2025-06-09 00:29:06+00:00,372.222221,93.05555524999363,372.22222099999635,372.22222100000363,93.05555524999727,93.05555525000091,7.275957614183426e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
92,2025-06-09 06:50:45+00:00,350.0,87.5,350.0,350.0,87.49999999999636,87.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
93,2025-06-09 08:32:08+00:00,105.263156,26.315789000000223,105.26315600000089,105.26315600000089,26.315788999996585,26.315789000000223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
94,2025-06-10 15:28:03+00:00,37.578946,9.39473650000582,37.578945999994176,37.578945999994176,9.394736500002182,9.39473650000582,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
95,2025-06-10 18:37:34+00:00,526.315788,131.5789470000018,526.3157880000072,526.3157880000072,131.57894699999815,131.5789470000018,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
96,2025-06-11 22:53:40+00:00,131.578946,32.89473650000582,131.57894599999418,131.57894599999418,32.89473650000218,32.89473650000582,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
97,2025-06-12 03:37:57+00:00,57.142856,14.285713999997824,57.14285600000585,57.14285600000585,14.285714000001462,14.285713999997824,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
98,2025-06-12 03:55:47+00:00,142.857141,35.714285249996465,142.8571410000004,142.8571410000004,35.7142852500001,35.714285249996465,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
99,2025-06-12 04:07:55+00:00,142.857141,35.714285249996465,142.8571410000004,142.8571410000004,35.7142852500001,35.714285249996465,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
101,2025-06-13 04:02:51+00:00,71.42857,17.85714249999728,71.42857000000367,71.42857000000367,17.85714250000092,17.85714249999728,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
102,2025-06-13 04:03:51+00:00,57.142856,14.285713999997824,57.14285600000585,57.14285600000585,14.285714000001462,14.285713999997824,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
103,2025-06-13 21:19:26+00:00,44.117646,11.029411499999696,44.117645999998786,44.117645999998786,11.029411500003334,11.029411499999696,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
104,2025-06-13 21:22:58+00:00,956.110856,239.0277139999962,956.1108559999993,956.1108559999993,239.02771399999983,239.0277139999962,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
105,2025-06-14 00:41:31+00:00,31.0,7.75,31.0,31.0,7.749999999996362,7.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
106,2025-06-14 00:44:43+00:00,25.0,6.25,25.0,25.0,6.249999999996362,6.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
112,2025-06-14 02:25:13+00:00,27.826085,6.95652125000197,27.826084999993327,27.826084999993327,6.956521249998332,6.95652125000197,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
117,2025-06-14 05:55:36+00:00,188.67,47.167499999995925,188.66999999999825,188.66999999999825,47.16749999999956,47.167499999995925,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
120,2025-06-14 06:55:05+00:00,200.0,50.0,200.0,200.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
121,2025-06-14 21:16:44+00:00,71.42857,17.85714249999728,71.42857000000367,71.42857000000367,17.85714250000092,17.85714249999728,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
122,2025-06-15 00:41:07+00:00,112.0,28.0,112.0,112.0,27.999999999996362,28.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
123,2025-06-15 00:45:11+00:00,128.0,32.0,128.0,128.0,31.999999999996362,32.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
125,2025-06-16 16:57:59+00:00,240.0,60.0,240.0,240.0,59.99999999999636,60.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
126,2025-06-16 21:13:32+00:00,1000.0,250.0,1000.0,1000.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
127,2025-06-16 22:21:22+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
128,2025-06-16 22:21:38+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
129,2025-06-16 22:21:54+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
130,2025-06-16 22:22:20+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
134,2025-06-17 05:54:04+00:00,50.0,12.5,50.0,50.0,12.499999999996362,12.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
135,2025-06-17 15:47:51+00:00,3664.56,916.1399999999994,3664.5599999999977,3664.5599999999977,916.140000000003,916.1399999999994,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
138,2025-06-18 17:43:04+00:00,40.0,10.0,40.0,40.0,9.999999999996362,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
139,2025-06-18 18:22:22+00:00,125.0,31.25,125.0,125.0,31.249999999996362,31.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
140,2025-06-18 18:33:46+00:00,4380.0,1095.0,4380.0,4380.0,1094.9999999999964,1095.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
142,2025-06-19 06:35:12+00:00,183.0,45.75,183.0,183.0,45.74999999999636,45.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
143,2025-06-19 13:30:07+00:00,150.0,37.5,150.0,150.0,37.49999999999636,37.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
144,2025-06-19 13:49:19+00:00,154.0,38.5,154.0,154.0,38.49999999999636,38.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
145,2025-06-19 14:07:13+00:00,159.375,39.84375,159.375,159.375,39.84374999999636,39.84375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
146,2025-06-19 14:47:42+00:00,95.375,23.84375,95.375,95.375,23.843749999996362,23.84375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
147,2025-06-19 16:35:26+00:00,30.18,7.544999999998254,30.179999999993015,30.179999999993015,7.545000000001892,7.544999999998254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
148,2025-06-19 21:25:32+00:00,1000.0,250.0,1000.0,1000.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
149,2025-06-19 21:32:34+00:00,300.0,75.0,300.0,300.0,74.99999999999636,75.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
150,2025-06-19 21:50:12+00:00,250.0,62.5,250.0,250.0,62.49999999999636,62.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
151,2025-06-19 22:42:50+00:00,787.4,196.85000000000582,787.3999999999942,787.3999999999942,196.85000000000218,196.85000000000582,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
152,2025-06-19 22:54:26+00:00,222.222221,55.55555525000091,222.22222100000363,222.22222100000363,55.55555524999727,55.55555525000091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
153,2025-06-20 00:15:12+00:00,1096.666665,274.16666625000653,1096.666664999997,1096.666664999997,274.1666662500029,274.16666625000653,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
154,2025-06-20 00:24:28+00:00,1000.0,250.0,1000.0,1000.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
155,2025-06-20 00:24:44+00:00,40.0,10.000000000007276,40.0,40.000000000007276,9.999999999996362,10.0,-7.275957614183426e-12,-1.4551915228366852e-11,-1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
156,2025-06-20 00:38:24+00:00,220.0,55.000000000007276,220.0,219.99999999999272,54.99999999999636,55.0,-7.275957614183426e-12,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
157,2025-06-20 00:56:34+00:00,200.0,50.0,200.0,200.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
158,2025-06-20 01:01:00+00:00,52.0,13.0,52.0,52.0,12.999999999996362,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
159,2025-06-20 01:01:16+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
160,2025-06-20 01:01:22+00:00,128.0,32.000000000007276,127.99999999998545,128.00000000000728,31.999999999996362,31.999999999992724,-1.4551915228366852e-11,-2.1827872842550278e-11,-2.1827872842550278e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
161,2025-06-20 01:01:22+00:00,302.0,75.5,302.0000000000073,302.0000000000073,75.49999999999636,75.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
162,2025-06-20 01:01:34+00:00,500.0,125.0,500.0,500.0,124.99999999999636,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
163,2025-06-20 01:01:36+00:00,31.0,7.75,30.999999999992724,31.000000000007276,7.749999999996362,7.750000000014552,1.4551915228366852e-11,7.275957614183426e-12,7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
164,2025-06-20 01:03:02+00:00,256.0,63.999999999992724,256.0,256.0,63.999999999989086,63.99999999998545,-7.275957614183426e-12,-1.4551915228366852e-11,-1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
165,2025-06-20 01:03:04+00:00,500.0,125.0,500.0,500.0,124.99999999999636,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
166,2025-06-20 01:03:06+00:00,500.0,125.0,500.0,500.0,124.99999999999636,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
167,2025-06-20 01:03:10+00:00,500.0,125.0,500.0,500.0,124.99999999999636,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
168,2025-06-20 01:03:16+00:00,219.96,54.990000000012515,219.95999999999185,219.96000000001368,54.9900000000016,54.990000000012515,0.0,-2.1827872842550278e-11,-2.1827872842550278e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
171,2025-06-20 01:06:28+00:00,110.0,27.500000000007276,109.99999999998545,110.0,27.500000000010914,27.500000000021828,1.4551915228366852e-11,7.275957614183426e-12,7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
176,2025-06-20 01:26:38+00:00,68.51,17.127499999995052,68.51000000000204,68.50999999999476,17.127499999991414,17.127499999987776,-7.275957614183426e-12,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
177,2025-06-20 01:33:08+00:00,30.0,7.499999999985448,30.0,29.999999999992724,7.499999999989086,7.499999999978172,-7.275957614183426e-12,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
179,2025-06-20 01:41:56+00:00,1000.0,250.0,1000.0,1000.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
184,2025-06-20 01:43:38+00:00,1085.83,271.45750000001135,1085.8299999999872,1085.8299999999945,271.45750000000044,271.4574999999968,-1.4551915228366852e-11,-1.4551915228366852e-11,-1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
185,2025-06-20 01:43:54+00:00,69.97,17.492499999993015,69.97000000000116,69.97000000000116,17.492499999996653,17.492499999993015,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
186,2025-06-20 01:44:20+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
187,2025-06-20 01:44:22+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
188,2025-06-20 01:44:24+00:00,40.0,10.000000000007276,40.0,40.000000000007276,9.999999999996362,10.0,-7.275957614183426e-12,-1.4551915228366852e-11,-1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
189,2025-06-20 01:44:28+00:00,60.0,14.999999999992724,60.0,59.999999999992724,15.000000000003638,15.0,7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
190,2025-06-20 01:44:30+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
191,2025-06-20 01:44:30+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
192,2025-06-20 01:44:32+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
193,2025-06-20 01:44:40+00:00,977.0,244.25,977.0,977.0,244.24999999999636,244.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
194,2025-06-20 01:44:56+00:00,603.0,150.75000000000728,602.9999999999854,603.0000000000073,150.74999999999636,150.75000000000728,0.0,-2.1827872842550278e-11,-2.1827872842550278e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
198,2025-06-20 02:33:02+00:00,30.0,7.5,30.000000000007276,29.999999999985448,7.499999999996362,7.500000000007276,7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
201,2025-06-20 02:40:26+00:00,64.15,16.03750000000582,64.15000000000873,64.15000000000873,16.037500000002183,16.03750000000582,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
203,2025-06-20 02:41:22+00:00,26.31,6.577500000006694,26.310000000012224,26.310000000012224,6.57749999999578,6.577500000006694,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
204,2025-06-20 02:41:32+00:00,36.48,9.119999999995343,36.479999999995925,36.479999999995925,9.119999999998981,9.119999999995343,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
205,2025-06-20 02:41:40+00:00,76.54,19.13499999999476,76.54000000000087,76.54000000000087,19.1349999999984,19.13499999999476,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
207,2025-06-20 03:32:56+00:00,38.846152,9.711538000003202,38.846151999998256,38.846151999998256,9.711537999999564,9.711538000003202,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
208,2025-06-20 07:08:49+00:00,38.461537,9.615384249991621,38.46153699998831,38.46153699998831,9.615384249995259,9.615384249991621,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
209,2025-06-20 08:16:49+00:00,57.692306,14.423076499988383,57.692306000004464,57.692306000004464,14.423076499984745,14.423076499988383,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
210,2025-06-20 12:39:47+00:00,188.461537,47.1153842499989,188.46153700000286,188.46153700000286,47.11538425000981,47.1153842499989,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
211,2025-06-20 15:29:08+00:00,50.0,12.5,50.0,50.0,12.499999999996362,12.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
213,2025-06-20 16:26:14+00:00,200.0,49.99999999998545,199.99999999998545,200.0,49.999999999989086,49.99999999998545,0.0,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
214,2025-06-21 02:37:53+00:00,68.13,17.032500000001164,68.13000000000466,68.13000000001193,17.032499999997526,17.03250000000844,7.275957614183426e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
216,2025-06-21 02:47:07+00:00,144.0,35.999999999992724,144.00000000000728,144.00000000000728,35.999999999989086,35.999999999992724,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
217,2025-06-21 05:06:05+00:00,1679.073665,419.76841625000816,1679.0736649999963,1679.0736649999963,419.7684162500045,419.76841625000816,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
221,2025-06-21 08:29:49+00:00,83.0,20.75,82.99999999999272,83.00000000000728,20.749999999996362,20.750000000014552,1.4551915228366852e-11,7.275957614183426e-12,7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
222,2025-06-21 12:47:44+00:00,36.666665,9.166666249999253,36.66666500001156,36.66666499999701,9.166666249995615,9.1666662499847,-1.4551915228366852e-11,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
223,2025-06-22 01:39:27+00:00,139.0,34.750000000007276,139.0,138.99999999998545,34.750000000010914,34.75000000002183,1.4551915228366852e-11,7.275957614183426e-12,7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
224,2025-06-22 06:11:52+00:00,103.333332,25.833332999995037,103.33333200000197,103.33333200000197,25.8333329999914,25.833332999995037,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
225,2025-06-22 12:16:58+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
226,2025-06-22 15:49:25+00:00,500.0,125.0,500.0,500.0,124.99999999999636,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
228,2025-06-22 18:37:31+00:00,100.0,25.0,100.0,100.0,24.999999999996362,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
230,2025-06-22 19:57:03+00:00,229.0,57.25,228.99999999999272,228.99999999999272,57.24999999999636,57.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
232,2025-06-22 23:30:49+00:00,99.462257,24.86556424999435,99.4622570000065,99.46225699999923,24.865564249997988,24.865564249987074,-7.275957614183426e-12,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
233,2025-06-22 23:57:15+00:00,387.903224,96.97580599998764,387.90322399998695,387.9032239999942,96.97580599999128,96.97580599999492,7.275957614183426e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
234,2025-06-22 23:58:35+00:00,364.733332,91.18333300000813,364.73333199999615,364.73333200000343,91.18333299998994,91.18333300000813,0.0,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
235,2025-06-23 00:05:51+00:00,906.4,226.59999999999854,906.3999999999869,906.3999999999942,226.59999999999854,226.60000000000582,7.275957614183426e-12,-1.4551915228366852e-11,-1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,100.0,0.25,25.0,0.0
